GCF_002863685.1	PRJNA224116	SAMN07806871		na	562	562	Escherichia coli	strain=SMN152SH1		latest	Complete Genome	Major	Full	2018/01/05	ASM286368v1	University of Idaho	GCA_002863685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/863/685/GCF_002863685.1_ASM286368v1		
GCF_002863845.1	PRJNA224116	SAMN07302603		na	562	562	Escherichia coli	strain=STEC299		latest	Complete Genome	Major	Full	2018/01/05	ASM286384v1	National Institute for Communicable Disease Control and Prevention	GCA_002863845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/863/845/GCF_002863845.1_ASM286384v1		
GCF_002863885.1	PRJNA224116	SAMN07716515		na	562	562	Escherichia coli	strain=SMN013SH2		latest	Complete Genome	Major	Full	2018/01/05	ASM286388v1	University of Idaho	GCA_002863885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/863/885/GCF_002863885.1_ASM286388v1		
GCF_002870165.1	PRJNA224116	SAMN08281024		na	562	562	Escherichia coli	strain=SCEC020007		latest	Complete Genome	Major	Full	2018/01/10	ASM287016v1	West China Hospital, Sichuan University	GCA_002870165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/870/165/GCF_002870165.1_ASM287016v1		
GCF_002879975.1	PRJNA224116	SAMN08326676		na	562	562	Escherichia coli	strain=ML35		latest	Complete Genome	Major	Full	2018/01/15	ASM287997v1	Providence College	GCA_002879975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/879/975/GCF_002879975.1_ASM287997v1		
GCF_002887715.1	PRJNA224116	SAMN08118424		na	562	562	Escherichia coli	strain=BH100L substr. MG2017		latest	Complete Genome	Major	Full	2018/01/17	ASM288771v1	UFMG	GCA_002887715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/887/715/GCF_002887715.1_ASM288771v1		
GCF_002893905.2	PRJNA224116	SAMN08093640		na	562	562	Escherichia coli	strain=CV839-06		latest	Complete Genome	Major	Full	2018/01/26	ASM289390v2	Harbin Veterinary Research Institute	GCA_002893905.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/893/905/GCF_002893905.2_ASM289390v2		
GCF_002899475.1	PRJNA224116	SAMN08362704		na	562	562	Escherichia coli	strain=DH5alpha		latest	Complete Genome	Major	Full	2018/01/25	ASM289947v1	Henan Nornal University	GCA_002899475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/899/475/GCF_002899475.1_ASM289947v1		
GCF_002899495.1	PRJNA224116	SAMN08367764		na	562	562	Escherichia coli	strain=CAR		latest	Complete Genome	Major	Full	2018/01/25	ASM289949v1	Facultad de Veterinaria, Instituto Agroalimentario de Aragon (IA2)	GCA_002899495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/899/495/GCF_002899495.1_ASM289949v1		
GCF_002899515.1	PRJNA224116	SAMN08367768		na	562	562	Escherichia coli	strain=LIM		latest	Complete Genome	Major	Full	2018/01/25	ASM289951v1	Facultad de Veterinaria, Instituto Agroalimentario de Aragon (IA2)	GCA_002899515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/899/515/GCF_002899515.1_ASM289951v1		
GCF_002899535.1	PRJNA224116	SAMN08367769		na	562	562	Escherichia coli	strain=CIT		latest	Complete Genome	Major	Full	2018/01/25	ASM289953v1	Facultad de Veterinaria, Instituto Agroalimentario de Aragon (IA2)	GCA_002899535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/899/535/GCF_002899535.1_ASM289953v1		
GCF_002900305.1	PRJNA224116	SAMN08272629		na	562	562	Escherichia coli	strain=BH100N substr. MG2017		latest	Complete Genome	Major	Full	2018/01/26	ASM290030v1	UFMG	GCA_002900305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/900/305/GCF_002900305.1_ASM290030v1		
GCF_002903105.1	PRJNA224116	SAMN06040386		na	562	562	Escherichia coli	strain=ECONIH5		latest	Complete Genome	Major	Full	2018/01/29	ASM290310v1	NIH	GCA_002903105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/903/105/GCF_002903105.1_ASM290310v1		
GCF_002903125.1	PRJNA224116	SAMN05341196		na	562	562	Escherichia coli	strain=ECONIH6		latest	Complete Genome	Major	Full	2018/01/29	ASM290312v1	NIH	GCA_002903125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/903/125/GCF_002903125.1_ASM290312v1		
GCF_002925525.1	PRJNA224116	SAMN07974445		na	562	562	Escherichia coli	strain=YDC107		latest	Complete Genome	Major	Full	2018/01/12	YDC107	University of Maryland, School of Medicine	GCA_002925525.1	different	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/925/525/GCF_002925525.1_YDC107		
GCF_002934025.1	PRJNA224116	SAMN05290638		na	562	562	Escherichia coli	strain=DTU-1		latest	Complete Genome	Major	Full	2018/02/13	ASM293402v1	Technical University of Denmark	GCA_002934025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/934/025/GCF_002934025.1_ASM293402v1		
GCF_002934895.1	PRJNA224116	SAMN03455998		na	562	562	Escherichia coli	strain=ECONIH4		latest	Complete Genome	Major	Full	2018/02/04	ASM293489v1	NIH	GCA_002934895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/934/895/GCF_002934895.1_ASM293489v1		
GCF_002944935.1	PRJNA224116	SAMN03996288		na	562	562	Escherichia coli	strain=FDAARGOS_144		latest	Complete Genome	Major	Full	2018/02/20	ASM294493v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002944935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/944/935/GCF_002944935.1_ASM294493v1		
GCF_002945135.3	PRJNA224116	SAMN06209723		na	562	562	Escherichia coli	strain=WCHEC005237		latest	Complete Genome	Major	Full	2019/08/22	ASM294513v3	West China Hospital, Sichuan University	GCA_002945135.3	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/945/135/GCF_002945135.3_ASM294513v3		
GCF_002946715.1	PRJNA224116	SAMN08498861		na	562	562	Escherichia coli	strain=266917_2		latest	Complete Genome	Major	Full	2018/02/18	ASM294671v1	Health Protection Agency	GCA_002946715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/946/715/GCF_002946715.1_ASM294671v1		
GCF_002948655.1	PRJNA224116	SAMN04014918		na	562	562	Escherichia coli	strain=AR_0077		latest	Complete Genome	Major	Full	2018/02/19	ASM294865v1	Centers for Disease Control and Prevention	GCA_002948655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/948/655/GCF_002948655.1_ASM294865v1		
GCF_002951655.1	PRJNA224116	SAMN06219553		na	562	562	Escherichia coli	strain=13P477T		latest	Complete Genome	Major	Full	2018/02/05	ASM295165v1	The University of Hong Kong	GCA_002951655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/655/GCF_002951655.1_ASM295165v1		
GCF_002951675.1	PRJNA224116	SAMN06219546		na	562	562	Escherichia coli	strain=Combat2C1		latest	Complete Genome	Major	Full	2018/02/05	ASM295167v1	The University of Hong Kong	GCA_002951675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/675/GCF_002951675.1_ASM295167v1		
GCF_002951695.1	PRJNA224116	SAMN06219547		na	562	562	Escherichia coli	strain=Combat13F7		latest	Complete Genome	Major	Full	2018/02/05	ASM295169v1	The University of Hong Kong	GCA_002951695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/695/GCF_002951695.1_ASM295169v1		
GCF_002951715.1	PRJNA224116	SAMN06219548		na	562	562	Escherichia coli	strain=13KWH46		latest	Complete Genome	Major	Full	2018/02/05	ASM295171v1	The University of Hong Kong	GCA_002951715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/715/GCF_002951715.1_ASM295171v1		
GCF_002951735.1	PRJNA224116	SAMN06219554		na	562	562	Escherichia coli	strain=13P484A		latest	Complete Genome	Major	Full	2018/02/05	ASM295173v1	The University of Hong Kong	GCA_002951735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/735/GCF_002951735.1_ASM295173v1		
GCF_002951755.1	PRJNA224116	SAMN06219549		na	562	562	Escherichia coli	strain=13TMH22		latest	Complete Genome	Major	Full	2018/02/05	ASM295175v1	The University of Hong Kong	GCA_002951755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/755/GCF_002951755.1_ASM295175v1		
GCF_002951775.1	PRJNA224116	SAMN06219550		na	562	562	Escherichia coli	strain=13C1065T		latest	Complete Genome	Major	Full	2018/02/05	ASM295177v1	The University of Hong Kong	GCA_002951775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/775/GCF_002951775.1_ASM295177v1		
GCF_002951795.1	PRJNA224116	SAMN06219551		na	562	562	Escherichia coli	strain=13C1079T		latest	Complete Genome	Major	Full	2018/02/05	ASM295179v1	The University of Hong Kong	GCA_002951795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/795/GCF_002951795.1_ASM295179v1		
GCF_002951855.1	PRJNA224116	SAMN06250205		na	562	562	Escherichia coli	strain=FHI_NMBU_03		latest	Complete Genome	Major	Full	2018/02/06	ASM295185v1	Norwegian University of Life Sciences	GCA_002951855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/855/GCF_002951855.1_ASM295185v1		
GCF_002952095.1	PRJNA224116	SAMN07187744		na	562	562	Escherichia coli	strain=Combat11I9		latest	Complete Genome	Major	Full	2018/02/02	ASM295209v1	The University of Hong Kong	GCA_002952095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/095/GCF_002952095.1_ASM295209v1		
GCF_002952695.1	PRJNA224116	SAMN05210898		na	562	562	Escherichia coli	strain=FORC_042		latest	Complete Genome	Major	Full	2018/02/01	ASM295269v1	Food-borne Pathogen Omics Research Center, FORC	GCA_002952695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/695/GCF_002952695.1_ASM295269v1		
GCF_002952855.1	PRJNA224116	SAMN08380018		na	562	562	Escherichia coli	strain=7FA		latest	Complete Genome	Major	Full	2018/02/01	ASM295285v1	University of Texas at Austin	GCA_002952855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/855/GCF_002952855.1_ASM295285v1		
GCF_002952875.1	PRJNA224116	SAMN08380016		na	562	562	Escherichia coli	strain=6FA		latest	Complete Genome	Major	Full	2018/02/01	ASM295287v1	University of Texas at Austin	GCA_002952875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/875/GCF_002952875.1_ASM295287v1		
GCF_002952895.1	PRJNA224116	SAMN08380015		na	562	562	Escherichia coli	strain=6A		latest	Complete Genome	Major	Full	2018/02/01	ASM295289v1	University of Texas at Austin	GCA_002952895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/895/GCF_002952895.1_ASM295289v1		
GCF_002952915.1	PRJNA224116	SAMN08380010		na	562	562	Escherichia coli	strain=3FA		latest	Complete Genome	Major	Full	2018/02/01	ASM295291v1	University of Texas at Austin	GCA_002952915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/915/GCF_002952915.1_ASM295291v1		
GCF_002952935.1	PRJNA224116	SAMN08380008		na	562	562	Escherichia coli	strain=3A		latest	Complete Genome	Major	Full	2018/02/01	ASM295293v1	University of Texas at Austin	GCA_002952935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/935/GCF_002952935.1_ASM295293v1		
GCF_002952955.1	PRJNA224116	SAMN08380003		na	562	562	Escherichia coli	strain=2_0		latest	Complete Genome	Major	Full	2018/02/01	ASM295295v1	University of Texas at Austin	GCA_002952955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/955/GCF_002952955.1_ASM295295v1		
GCF_002952995.1	PRJNA224116	SAMN08380021		na	562	562	Escherichia coli	strain=9A		latest	Complete Genome	Major	Full	2018/02/01	ASM295299v1	University of Texas at Austin	GCA_002952995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/995/GCF_002952995.1_ASM295299v1		
GCF_002953015.1	PRJNA224116	SAMN08380022		na	562	562	Escherichia coli	strain=9FA		latest	Complete Genome	Major	Full	2018/02/01	ASM295301v1	University of Texas at Austin	GCA_002953015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/015/GCF_002953015.1_ASM295301v1		
GCF_002953035.1	PRJNA224116	SAMN08380019		na	562	562	Escherichia coli	strain=8A		latest	Complete Genome	Major	Full	2018/02/01	ASM295303v1	University of Texas at Austin	GCA_002953035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/035/GCF_002953035.1_ASM295303v1		
GCF_002953055.1	PRJNA224116	SAMN08380013		na	562	562	Escherichia coli	strain=5A		latest	Complete Genome	Major	Full	2018/02/01	ASM295305v1	University of Texas at Austin	GCA_002953055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/055/GCF_002953055.1_ASM295305v1		
GCF_002953075.1	PRJNA224116	SAMN08380006		na	562	562	Escherichia coli	strain=2FA		latest	Complete Genome	Major	Full	2018/02/01	ASM295307v1	University of Texas at Austin	GCA_002953075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/075/GCF_002953075.1_ASM295307v1		
GCF_002953095.1	PRJNA224116	SAMN08380002		na	562	562	Escherichia coli	strain=1FA		latest	Complete Genome	Major	Full	2018/02/01	ASM295309v1	University of Texas at Austin	GCA_002953095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/095/GCF_002953095.1_ASM295309v1		
GCF_002953435.1	PRJNA224116	SAMN08409128		na	562	562	Escherichia coli	strain=HS13-1		latest	Complete Genome	Major	Full	2018/02/04	ASM295343v1	The Hong Kong Polytechnic University	GCA_002953435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/435/GCF_002953435.1_ASM295343v1		
GCF_002953455.1	PRJNA224116	SAMN08369073		na	562	562	Escherichia coli	strain=KBN10P04869		latest	Complete Genome	Major	Full	2018/02/05	ASM295345v1	Kyungpook National University School of Medicine	GCA_002953455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/455/GCF_002953455.1_ASM295345v1		
GCF_002953755.1	PRJNA224116	SAMN08380020		na	562	562	Escherichia coli	strain=8FA		latest	Complete Genome	Major	Full	2018/02/01	ASM295375v1	University of Texas at Austin	GCA_002953755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/755/GCF_002953755.1_ASM295375v1		
GCF_002953775.1	PRJNA224116	SAMN08380017		na	562	562	Escherichia coli	strain=7A		latest	Complete Genome	Major	Full	2018/02/01	ASM295377v1	University of Texas at Austin	GCA_002953775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/775/GCF_002953775.1_ASM295377v1		
GCF_002953795.1	PRJNA224116	SAMN08380014		na	562	562	Escherichia coli	strain=5FA		latest	Complete Genome	Major	Full	2018/02/01	ASM295379v1	University of Texas at Austin	GCA_002953795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/795/GCF_002953795.1_ASM295379v1		
GCF_002953815.1	PRJNA224116	SAMN08380012		na	562	562	Escherichia coli	strain=4FA		latest	Complete Genome	Major	Full	2018/02/01	ASM295381v1	University of Texas at Austin	GCA_002953815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/815/GCF_002953815.1_ASM295381v1		
GCF_002953835.1	PRJNA224116	SAMN08380011		na	562	562	Escherichia coli	strain=4A		latest	Complete Genome	Major	Full	2018/02/01	ASM295383v1	University of Texas at Austin	GCA_002953835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/835/GCF_002953835.1_ASM295383v1		
GCF_002953855.1	PRJNA224116	SAMN08380005		na	562	562	Escherichia coli	strain=2F_0		latest	Complete Genome	Major	Full	2018/02/01	ASM295385v1	University of Texas at Austin	GCA_002953855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/855/GCF_002953855.1_ASM295385v1		
GCF_002953875.1	PRJNA224116	SAMN08380004		na	562	562	Escherichia coli	strain=2A		latest	Complete Genome	Major	Full	2018/02/01	ASM295387v1	University of Texas at Austin	GCA_002953875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/875/GCF_002953875.1_ASM295387v1		
GCF_002953895.1	PRJNA224116	SAMN08380000		na	562	562	Escherichia coli	strain=1A		latest	Complete Genome	Major	Full	2018/02/01	ASM295389v1	University of Texas at Austin	GCA_002953895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/895/GCF_002953895.1_ASM295389v1		
GCF_002966755.1	PRJNA224116	SAMN06341081		na	562	562	Escherichia coli	strain=WB61		latest	Complete Genome	Major	Full	2018/03/02	ASM296675v1	UFRJ	GCA_002966755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/966/755/GCF_002966755.1_ASM296675v1		
GCF_002968715.1	PRJNA224116	SAMN07291512		na	562	562	Escherichia coli	strain=AR_0369		latest	Complete Genome	Major	Full	2018/03/05	ASM296871v1	FDA/CDC	GCA_002968715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/715/GCF_002968715.1_ASM296871v1		
GCF_002968735.1	PRJNA224116	SAMN07291515		na	562	562	Escherichia coli	strain=AR_0372		latest	Complete Genome	Major	Full	2018/03/05	ASM296873v1	FDA/CDC	GCA_002968735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/735/GCF_002968735.1_ASM296873v1		
GCF_002968935.1	PRJNA224116	SAMN06219552		na	562	562	Escherichia coli	strain=13P460A		latest	Complete Genome	Major	Full	2018/03/05	ASM296893v1	The University of Hong Kong	GCA_002968935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/935/GCF_002968935.1_ASM296893v1		
GCF_002983645.1	PRJNA224116	SAMN06173362		na	1038927	562	Escherichia coli O104:H4	strain=FDAARGOS_349		latest	Complete Genome	Major	Full	2018/03/09	ASM298364v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002983645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/983/645/GCF_002983645.1_ASM298364v1		
GCF_002993265.1	PRJNA224116	SAMN08630919		na	562	562	Escherichia coli	strain=AS19-RrmA-		latest	Complete Genome	Major	Full	2018/03/11	ASM299326v1	Leiden University/Institute of Biology Leiden	GCA_002993265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/993/265/GCF_002993265.1_ASM299326v1		
GCF_002996665.1	PRJNA224116	SAMN08619547		na	562	562	Escherichia coli	strain=EC11		latest	Complete Genome	Major	Full	2018/03/14	ASM299666v1	Shanghai ocean university	GCA_002996665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/996/665/GCF_002996665.1_ASM299666v1		
GCF_002996945.1	PRJNA224116	SAMN04014922		na	562	562	Escherichia coli	strain=AR_0081		latest	Complete Genome	Major	Full	2018/03/14	ASM299694v1	Centers for Disease Control and Prevention	GCA_002996945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/996/945/GCF_002996945.1_ASM299694v1		
GCF_002999075.1	PRJNA224116	SAMN07291517		na	562	562	Escherichia coli	strain=AR_0374		latest	Complete Genome	Major	Full	2018/03/14	ASM299907v1	FDA/CDC	GCA_002999075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/999/075/GCF_002999075.1_ASM299907v1		
GCF_003013205.1	PRJNA224116	SAMN08581173		na	562	562	Escherichia coli	strain=RM14721		latest	Complete Genome	Major	Full	2018/03/21	ASM301320v1	USDA	GCA_003013205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/013/205/GCF_003013205.1_ASM301320v1		
GCF_003017375.1	PRJNA224116	SAMN08579553		na	562	562	Escherichia coli	strain=2015C-3163		latest	Complete Genome	Major	Full	2018/03/26	ASM301737v1	CDC	GCA_003017375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/375/GCF_003017375.1_ASM301737v1		
GCF_003017455.1	PRJNA224116	SAMN08579554		na	562	562	Escherichia coli	strain=2015C-3101		latest	Complete Genome	Major	Full	2018/03/26	ASM301745v1	CDC	GCA_003017455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/455/GCF_003017455.1_ASM301745v1		
GCF_003017555.1	PRJNA224116	SAMN08579555		na	562	562	Escherichia coli	strain=2015C-3108		latest	Complete Genome	Major	Full	2018/03/26	ASM301755v1	CDC	GCA_003017555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/555/GCF_003017555.1_ASM301755v1		
GCF_003017615.1	PRJNA224116	SAMN08579556		na	562	562	Escherichia coli	strain=2014C-4135		latest	Complete Genome	Major	Full	2018/03/26	ASM301761v1	CDC	GCA_003017615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/615/GCF_003017615.1_ASM301761v1		
GCF_003017765.1	PRJNA224116	SAMN08579559		na	562	562	Escherichia coli	strain=2013C-3033		latest	Complete Genome	Major	Full	2018/03/26	ASM301776v1	CDC	GCA_003017765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/765/GCF_003017765.1_ASM301776v1		
GCF_003017805.1	PRJNA224116	SAMN08579560		na	562	562	Escherichia coli	strain=2013C-4830		latest	Complete Genome	Major	Full	2018/03/26	ASM301780v1	CDC	GCA_003017805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/805/GCF_003017805.1_ASM301780v1		
GCF_003017915.1	PRJNA224116	SAMN08579564		na	562	562	Escherichia coli	strain=2014C-3051		latest	Complete Genome	Major	Full	2018/03/26	ASM301791v1	CDC	GCA_003017915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/915/GCF_003017915.1_ASM301791v1		
GCF_003017935.1	PRJNA224116	SAMN08579565		na	562	562	Escherichia coli	strain=2015C-3121		latest	Complete Genome	Major	Full	2018/03/26	ASM301793v1	CDC	GCA_003017935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/935/GCF_003017935.1_ASM301793v1		
GCF_003017955.1	PRJNA224116	SAMN03024518		na	562	562	Escherichia coli	strain=2014C-3946		latest	Complete Genome	Major	Full	2018/03/26	ASM301795v1	CDC	GCA_003017955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/955/GCF_003017955.1_ASM301795v1		
GCF_003017975.1	PRJNA224116	SAMN04516926		na	562	562	Escherichia coli	strain=2013C-4361		latest	Complete Genome	Major	Full	2018/03/26	ASM301797v1	CDC	GCA_003017975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/975/GCF_003017975.1_ASM301797v1		
GCF_003017995.1	PRJNA224116	SAMN08579572		na	562	562	Escherichia coli	strain=2014C-3307		latest	Complete Genome	Major	Full	2018/03/26	ASM301799v1	CDC	GCA_003017995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/995/GCF_003017995.1_ASM301799v1		
GCF_003018015.1	PRJNA224116	SAMN08579575		na	562	562	Escherichia coli	strain=2013C-4404		latest	Complete Genome	Major	Full	2018/03/26	ASM301801v1	CDC	GCA_003018015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/015/GCF_003018015.1_ASM301801v1	derived from surveillance project	
GCF_003018035.1	PRJNA224116	SAMN04482320		na	562	562	Escherichia coli	strain=2015C-4944		latest	Complete Genome	Major	Full	2018/03/26	ASM301803v1	CDC	GCA_003018035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/035/GCF_003018035.1_ASM301803v1		
GCF_003018055.1	PRJNA224116	SAMN02991246		na	562	562	Escherichia coli	strain=2013C-3252		latest	Complete Genome	Major	Full	2018/03/26	ASM301805v1	CDC	GCA_003018055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/055/GCF_003018055.1_ASM301805v1		
GCF_003018075.1	PRJNA224116	SAMN08579580		na	562	562	Escherichia coli	strain=2013C-3492		latest	Complete Genome	Major	Full	2018/03/26	ASM301807v1	CDC	GCA_003018075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/075/GCF_003018075.1_ASM301807v1		
GCF_003018095.1	PRJNA224116	SAMN08579583		na	562	562	Escherichia coli	strain=2014C-3338		latest	Complete Genome	Major	Full	2018/03/26	ASM301809v1	CDC	GCA_003018095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/095/GCF_003018095.1_ASM301809v1		
GCF_003018115.1	PRJNA224116	SAMN08579585		na	562	562	Escherichia coli	strain=88-3493		latest	Complete Genome	Major	Full	2018/03/26	ASM301811v1	CDC	GCA_003018115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/115/GCF_003018115.1_ASM301811v1		
GCF_003018135.1	PRJNA224116	SAMN03569438		na	562	562	Escherichia coli	strain=2014C-3050		latest	Complete Genome	Major	Full	2018/03/26	ASM301813v1	CDC	GCA_003018135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/135/GCF_003018135.1_ASM301813v1		
GCF_003018155.1	PRJNA224116	SAMN08579591		na	562	562	Escherichia coli	strain=2014C-3061		latest	Complete Genome	Major	Full	2018/03/26	ASM301815v1	CDC	GCA_003018155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/155/GCF_003018155.1_ASM301815v1		
GCF_003018195.1	PRJNA224116	SAMN08579571		na	562	562	Escherichia coli	strain=89-3156		latest	Complete Genome	Major	Full	2018/03/26	ASM301819v1	CDC	GCA_003018195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/195/GCF_003018195.1_ASM301819v1		
GCF_003018215.1	PRJNA224116	SAMN08579573		na	562	562	Escherichia coli	strain=2015C-3905		latest	Complete Genome	Major	Full	2018/03/26	ASM301821v1	CDC	GCA_003018215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/215/GCF_003018215.1_ASM301821v1		
GCF_003018235.1	PRJNA224116	SAMN08579578		na	562	562	Escherichia coli	strain=2012C-4221		latest	Complete Genome	Major	Full	2018/03/26	ASM301823v1	CDC	GCA_003018235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/018/235/GCF_003018235.1_ASM301823v1		
